-1061544322,099019732e6be8014c50eb0c685f24e3|221093cce884dcc0b0dd0568e57a8df0,Scope: MO type=Performance|Access: Public|Scope: Geographical|Access: license=Open Access|Collection: Size=<10000|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Scope: Genre|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Interface: Is it queryable?|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,1630958564|-513324786,-334715540|-73263593
-1079313100,d85aef72f1f321fa9def9c42770f2a85|908d9bab96727d70e773c3e5b5c27051|ede6e48ade180f97d2728b13743ed950|9b63a53e720c6f1c384f7e8ad118c8c2|6c5faa9c8d0a3420cbd41b8bd22f8e2d|b0221115b000683b9b66a80ef0a4d0c4|221093cce884dcc0b0dd0568e57a8df0|5f181034ad05bd600f209c1af2e22ab1|e556e2da4f2bae952cc3ae3d812e7c60|43fcde71dd77dbac5e900db4a572447e|0e3e4568179767cb214f2e58699f415a|d2a24de3c6a3dac62caec0cc07494e3e|9c75b40ba12eb4d1ab20d4078fe0238a|cb8d9fdeb2f6f7dd2afd81cef4a661cd|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|352234f83a6aeed9e9b92b99d6b6e9a2|d103a65c7ff87639de5d20048d66851a|adc0456fffd5d5dc7736feb147f86b37|099019732e6be8014c50eb0c685f24e3|0f2e123379838b89be709cef2e377dd2|5885f820c1f02dbdcb7f4c8c26d66071|905548e32b2b2cab4ea7f2dcbdec4447|c353b37e8920a1457b1a3d2c89a5a7c3|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|478f9cbf11ad9841d67700759f3fc187|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Access: Public|Target audience=researchers|Type: Collection|Purpose: Research|Data size=UNKNOWN|Interface: Browsable?|Resource type=Catalogue|Interface: SPARQL endpoint?=N/A|Interface: Human consumption?,964417855|593540361|-601478760,-97899350|997097324|-2079513866|-1386718700
-1095000819,5885f820c1f02dbdcb7f4c8c26d66071|52c752f46e29bfb84c08a57a3ceb693e|908d9bab96727d70e773c3e5b5c27051|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|1fe036257b232f35dcea29267b14b3c9|478f9cbf11ad9841d67700759f3fc187|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|9aae06faa18a7f3043fca48c1446c5e9|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a,Collection: Size=<100000|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Interface: SPARQL endpoint?=N/A,-172385370,-126487951|-1043090108
-1098100116,d85aef72f1f321fa9def9c42770f2a85|908d9bab96727d70e773c3e5b5c27051|ede6e48ade180f97d2728b13743ed950|9b63a53e720c6f1c384f7e8ad118c8c2|6c5faa9c8d0a3420cbd41b8bd22f8e2d|b0221115b000683b9b66a80ef0a4d0c4|221093cce884dcc0b0dd0568e57a8df0|5f181034ad05bd600f209c1af2e22ab1|e556e2da4f2bae952cc3ae3d812e7c60|43fcde71dd77dbac5e900db4a572447e|0e3e4568179767cb214f2e58699f415a|d2a24de3c6a3dac62caec0cc07494e3e|9c75b40ba12eb4d1ab20d4078fe0238a|cb8d9fdeb2f6f7dd2afd81cef4a661cd|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|352234f83a6aeed9e9b92b99d6b6e9a2|d103a65c7ff87639de5d20048d66851a|adc0456fffd5d5dc7736feb147f86b37|099019732e6be8014c50eb0c685f24e3|0f2e123379838b89be709cef2e377dd2|5885f820c1f02dbdcb7f4c8c26d66071|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|478f9cbf11ad9841d67700759f3fc187|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Access: Public|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A|Interface: Human consumption?,-97899350|574753345|1292443393|945630839|-2079513866,-1405505716|-554091823|-487195409|978310308|-1667717546
-1102556450,9c75b40ba12eb4d1ab20d4078fe0238a|ede6e48ade180f97d2728b13743ed950|82c734a5e16c89b72a9fcdc57468f1a0|352234f83a6aeed9e9b92b99d6b6e9a2|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a|adc0456fffd5d5dc7736feb147f86b37|5f181034ad05bd600f209c1af2e22ab1|5885f820c1f02dbdcb7f4c8c26d66071|c353b37e8920a1457b1a3d2c89a5a7c3|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Scope: MO type=MusicalWork|Access: Public|Scope: Object type=Musical resource|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Interface: Human consumption?,1896615992|-1468609159,46089967|-121142700|-1409962050
-1103366829,9aae06faa18a7f3043fca48c1446c5e9,Collection: Size=<100000|Access: license=Open Access|Scope: Object type=Audio|Scope: MO type=Recording|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Target audience=amateurs|Scope: Artist|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Situation/Task=music listening|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata,-398691972|-798320887|-611072922,2135687277
-1105040893,22e3b9c8f787b8e0067ed5634f1e2782|5e5052b3f86a64237d8c71932594d3b4,Access: Public|Access: license=Open Access|Access: Free/Charged=Free|Purpose: Research|Scope: Genre|Interface: SPARQL endpoint?=N/A|Interface: Is it queryable?|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Collection: Size=<1000|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?,-488628730|130701590|-1554092669,-521419153|1177636166
-1106187276,d2a24de3c6a3dac62caec0cc07494e3e,Access: Public|Scope: Geographical|Access: license=Open Access|Collection: Size=<10000|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Scope: Object type=Libretto|Scope: Genre|Interface: SPARQL endpoint?=N/A|Scope: Temporal|Situation/Task=music history|Interface: Is it queryable?|Interface: Data Dump?|Type: Collection|Scope: MO type=Libretto|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,2027839004|1329597037,2135687277
-1111222081,d85aef72f1f321fa9def9c42770f2a85,Access: Public|Access: license=Open Access|Scope: MO type=Instrument|Scope: Object type=Instrument|Target audience=researchers|Collection: Size=<100|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=history of instruments|Situation/Task=musicology,-1706683017|49641003,2135687277
-1114209606,9c75b40ba12eb4d1ab20d4078fe0238a|52c752f46e29bfb84c08a57a3ceb693e|478f9cbf11ad9841d67700759f3fc187|9f6690a40cad620efbb5dfc3e7b2cbdc|5e5052b3f86a64237d8c71932594d3b4,Access: Public|Interface: Data Dump?=N/A|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?,1529522603|-2095623356|-52616488,1914128626|-932327500
-1124398900,6a262fd99183ed90101b3f14196508e7,Scope: MO type=MusicalWork|Access: Public|Scope: Geographical|Access: license=Open Access|Scope: Object type=Musical resource|Collection: Size=<10000|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Scope: Genre|Interface: SPARQL endpoint?=N/A|Scope: Temporal|Situation/Task=music history|Interface: Is it queryable?|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,-2006671660|-386296232|389448643|135348727|-319716953|-1212489119|74159142|-974536268|-1490451609,2135687277
-1124512525,d85aef72f1f321fa9def9c42770f2a85|30afbfe558c40e34d70ef110cea793f8|908d9bab96727d70e773c3e5b5c27051|9b63a53e720c6f1c384f7e8ad118c8c2|501e87f4d0d3d48d416a041ca118d931|6c5faa9c8d0a3420cbd41b8bd22f8e2d|b0221115b000683b9b66a80ef0a4d0c4|cfd15e636edc440e4b2b89b1fd486faa|221093cce884dcc0b0dd0568e57a8df0|5f181034ad05bd600f209c1af2e22ab1|43fcde71dd77dbac5e900db4a572447e|d2a24de3c6a3dac62caec0cc07494e3e|cb8d9fdeb2f6f7dd2afd81cef4a661cd|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|352234f83a6aeed9e9b92b99d6b6e9a2|d103a65c7ff87639de5d20048d66851a|adc0456fffd5d5dc7736feb147f86b37|099019732e6be8014c50eb0c685f24e3|34ef0184f775b6fec21e60448471d259|0f2e123379838b89be709cef2e377dd2|5885f820c1f02dbdcb7f4c8c26d66071|ff6bcdc21be4f578085b6b756485b2bc|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Access: Public|Access: license=Open Access|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: Human consumption?,-124311759|548340936|1629942174|-260279309,-1253803353|-1636744522|472632828|448815225|-793039119
-1124694063,1bffbbded1429433cf556763353ffd91|d501e463d336a4a496fd577e00f6a246|6c5faa9c8d0a3420cbd41b8bd22f8e2d|221093cce884dcc0b0dd0568e57a8df0,Access: Public|Access: license=Open Access|Target audience=researchers|Access: Free/Charged=Free|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Interface: Is it queryable?|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Scope: Formats=jpg|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,-934809280|1770117672|-191141243,-1235163232|1497419772|1380302313
-1131570099,9b63a53e720c6f1c384f7e8ad118c8c2|43fcde71dd77dbac5e900db4a572447e|221093cce884dcc0b0dd0568e57a8df0,Access: Public|Scope: Geographical|Access: license=Open Access|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Scope: Formats=jpg|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,541283362|-63416772|-1863994704|780288631|-1674109921|88422012|1661749762,-73263593|740234647|644761185
-1132474703,9c75b40ba12eb4d1ab20d4078fe0238a|1bffbbded1429433cf556763353ffd91|908d9bab96727d70e773c3e5b5c27051|cb8d9fdeb2f6f7dd2afd81cef4a661cd|22e3b9c8f787b8e0067ed5634f1e2782|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|6c5faa9c8d0a3420cbd41b8bd22f8e2d|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a|221093cce884dcc0b0dd0568e57a8df0|adc0456fffd5d5dc7736feb147f86b37|099019732e6be8014c50eb0c685f24e3|0f2e123379838b89be709cef2e377dd2|5885f820c1f02dbdcb7f4c8c26d66071|1c13fbc94ed16d2df6623898e4becd58|fa225c6d9f67e0e7bc3c45583eb6c62d|478f9cbf11ad9841d67700759f3fc187|6a262fd99183ed90101b3f14196508e7|d2a24de3c6a3dac62caec0cc07494e3e,Access: Public|Interface: Is it queryable?|Type: Collection|Access: Free/Charged=Free|Data size=UNKNOWN|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A|Interface: Human consumption?,72890755|-1676482996,16171714|1489639132|1118761638|-1439880303
-1133737495,30afbfe558c40e34d70ef110cea793f8|6a262fd99183ed90101b3f14196508e7|d103a65c7ff87639de5d20048d66851a|5e5052b3f86a64237d8c71932594d3b4|221093cce884dcc0b0dd0568e57a8df0,Access: Public|Access: license=Open Access|Scope: Object type=Musical resource|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Scope: Genre|Interface: SPARQL endpoint?=N/A|Scope: Temporal|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?,2051344806|-770313304|2105321651,876962261|-767684786|1925487318|23395934|-291893567
-1142694807,0f2e123379838b89be709cef2e377dd2|908d9bab96727d70e773c3e5b5c27051|cb8d9fdeb2f6f7dd2afd81cef4a661cd|478f9cbf11ad9841d67700759f3fc187|6c5faa9c8d0a3420cbd41b8bd22f8e2d|49d5cbca3c838df2a732fb250ffbd37c|cfd15e636edc440e4b2b89b1fd486faa,Access: Public|Scope: Object type=Score|Interface: Is it queryable?|Type: Collection|Purpose: Research|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A|Interface: Human consumption?|Scope: MO type=Score,-220454737|-489421977|2130674041|530158654,-1332579590|896134805|245640153
-1150161189,099019732e6be8014c50eb0c685f24e3|6a262fd99183ed90101b3f14196508e7|5e5052b3f86a64237d8c71932594d3b4|221093cce884dcc0b0dd0568e57a8df0|d2a24de3c6a3dac62caec0cc07494e3e,Access: Public|Scope: Geographical|Access: license=Open Access|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Scope: Genre|Interface: SPARQL endpoint?=N/A|Interface: Is it queryable?|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?,1762607611|-1838813520|522692272,1630958564|23395934|-753280749
-1169099284,0f2e123379838b89be709cef2e377dd2|905548e32b2b2cab4ea7f2dcbdec4447|1bffbbded1429433cf556763353ffd91|908d9bab96727d70e773c3e5b5c27051|cb8d9fdeb2f6f7dd2afd81cef4a661cd|9b63a53e720c6f1c384f7e8ad118c8c2|6c5faa9c8d0a3420cbd41b8bd22f8e2d,Access: Public|Access: license=Open Access|Scope: Object type=Score|Target audience=researchers|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Scope: MO type=Score|Situation/Task=musicology,-608413087|-518604632|-841624438|-2043777711,1453014551|2125667246
-1169221114,5885f820c1f02dbdcb7f4c8c26d66071|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|82c734a5e16c89b72a9fcdc57468f1a0|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a,Scope: MO type=MusicalWork|Access: Public|Collection: Size=<100000|Access: license=Open Access|Scope: Object type=Musical resource|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,-749046994|309585977|395946117,-432887809|-59336119
-1173097844,d85aef72f1f321fa9def9c42770f2a85|1bffbbded1429433cf556763353ffd91|30afbfe558c40e34d70ef110cea793f8|908d9bab96727d70e773c3e5b5c27051|9b63a53e720c6f1c384f7e8ad118c8c2|501e87f4d0d3d48d416a041ca118d931|6c5faa9c8d0a3420cbd41b8bd22f8e2d|b0221115b000683b9b66a80ef0a4d0c4|cfd15e636edc440e4b2b89b1fd486faa|221093cce884dcc0b0dd0568e57a8df0|5f181034ad05bd600f209c1af2e22ab1|43fcde71dd77dbac5e900db4a572447e|d2a24de3c6a3dac62caec0cc07494e3e|cb8d9fdeb2f6f7dd2afd81cef4a661cd|82c734a5e16c89b72a9fcdc57468f1a0|d501e463d336a4a496fd577e00f6a246|352234f83a6aeed9e9b92b99d6b6e9a2|d103a65c7ff87639de5d20048d66851a|099019732e6be8014c50eb0c685f24e3|34ef0184f775b6fec21e60448471d259|0f2e123379838b89be709cef2e377dd2|5885f820c1f02dbdcb7f4c8c26d66071|905548e32b2b2cab4ea7f2dcbdec4447|ff6bcdc21be4f578085b6b756485b2bc|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Access: Public|Access: license=Open Access|Target audience=researchers|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Situation/Task=musicology,-2047776271|-1337030776|1548541702,2121668686|1449015991|-518604632|-841624438
-1177381633,5f181034ad05bd600f209c1af2e22ab1|5885f820c1f02dbdcb7f4c8c26d66071|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|6a262fd99183ed90101b3f14196508e7|82c734a5e16c89b72a9fcdc57468f1a0|352234f83a6aeed9e9b92b99d6b6e9a2|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a|cac7925b084b286113924ecb358a0784|adc0456fffd5d5dc7736feb147f86b37,Scope: MO type=MusicalWork|Access: Public|Access: license=Open Access|Scope: Object type=Musical resource|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Situation/Task=music history|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: Human consumption?,1027503717|-1543434342|838685537,-1959623982|1292037598|395946117
-117953052,52c752f46e29bfb84c08a57a3ceb693e|b691aab55587269701e4238df018e6a7|49d5cbca3c838df2a732fb250ffbd37c|5e5052b3f86a64237d8c71932594d3b4,Access: Public|Interface: Is it queryable?|Type: Collection|Purpose: Research|Interface: Browsable?|Data size=N/A|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A|Interface: Human consumption?,-1368561828|-220454737,-1993526902|218669042
-1189524950,52c752f46e29bfb84c08a57a3ceb693e|478f9cbf11ad9841d67700759f3fc187|9b63a53e720c6f1c384f7e8ad118c8c2|d501e463d336a4a496fd577e00f6a246|6c5faa9c8d0a3420cbd41b8bd22f8e2d|43fcde71dd77dbac5e900db4a572447e|221093cce884dcc0b0dd0568e57a8df0,Access: Public|Access: license=Open Access|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Scope: Formats=jpg|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?,483328511|284882293,-2123077770|-1445205076|-1674109921|294392050
-121142700,9c75b40ba12eb4d1ab20d4078fe0238a|ede6e48ade180f97d2728b13743ed950|82c734a5e16c89b72a9fcdc57468f1a0|352234f83a6aeed9e9b92b99d6b6e9a2|b0221115b000683b9b66a80ef0a4d0c4|d103a65c7ff87639de5d20048d66851a|adc0456fffd5d5dc7736feb147f86b37|5f181034ad05bd600f209c1af2e22ab1|5885f820c1f02dbdcb7f4c8c26d66071|cef255e29aa47563a89323da0052bb85|fa225c6d9f67e0e7bc3c45583eb6c62d|6a262fd99183ed90101b3f14196508e7|cac7925b084b286113924ecb358a0784,Scope: MO type=MusicalWork|Access: Public|Scope: Object type=Musical resource|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Resource type=Catalogue|Feature: Descriptive Metadata|Interface: Human consumption?,-1416937554|-1102556450|-487195409,-428548300|-1276620645|1027503717
