-1027197312,6ad22ba876f3b83f3aa01b4f0638e28b|0ea8de36d0f7e8242bba5ab9775700bf|2807fb903c7d49224189a12283244cfb|737c63da16f39417ae8928249b737022|a8ecb3d05a6044b745bb09e2b42b8567|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c,Resource type=Dataset|Type: Collection|Feature: Lyrics|Affordance: Is playable?,-1828386205|-849571308,-1548063651|-1828862448|-1050484115
-1031065132,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|2807fb903c7d49224189a12283244cfb|e896e4ddd22820fd73cfa7b3c3535ec9|737c63da16f39417ae8928249b737022|2a046ff61a16fcf83953388f6e032dfa|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f,Resource type=Dataset|Feature: Structure|Feature: Descriptive Metadata,1728981487|1288925029,-688087444|862640520|-1054351935|1480024650
-1034159443,6ad22ba876f3b83f3aa01b4f0638e28b|0ea8de36d0f7e8242bba5ab9775700bf|a8ecb3d05a6044b745bb09e2b42b8567|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c,Access: Public|Resource type=Dataset|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Feature: Lyrics|Purpose: Research|Affordance: Is playable?,-856533439|-1090259235|-1050484115,-782749048|-1555025782|-1835824579
-1035822415,5639f392a0a247b572082c179492bc45|a8ecb3d05a6044b745bb09e2b42b8567|e3bfd2d87ed81e6b821269469fb77583|1f3296fe2cad9fde018b6ef1976e37d6|7a6a2d1bd7c68f534bccf9e70270d27e,Access: Public|Resource type=Dataset|Access: license=CC-BY-NC-SA|Target audience=researchers|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Data size=~Mb|Format: Interoperable?,2143332118|1081193800|1681472338|-1970808580,1764239464|-586964748|2087508148
-1038027263,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|e896e4ddd22820fd73cfa7b3c3535ec9|2a046ff61a16fcf83953388f6e032dfa|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f,Access: Public|Resource type=Dataset|Feature: Structure|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Feature: Descriptive Metadata,-1054351935|1281962898|679450000,1127706565|855678389|1473062519|-695049575
-1040419528,2c52e5179258305c74fcc637615eb123|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|5ddd73e52a067c675be515f175fdec86,Scope: Formats=rdf|Resource type=Dataset|Target audience=researchers|Scope: Object type=Audio|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Affordance: Is playable?,-923772319|1926945804|1715209338|-971121550,1770155713|-1620240279|-1329451036
-1042216530,0ea8de36d0f7e8242bba5ab9775700bf|5639f392a0a247b572082c179492bc45|58cab4e213570aec25e321084cbefd23|e3bfd2d87ed81e6b821269469fb77583|2a046ff61a16fcf83953388f6e032dfa|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|9949e404c3a3f63e8919d3f3c39edb12|1f3296fe2cad9fde018b6ef1976e37d6|7a6a2d1bd7c68f534bccf9e70270d27e,Access: Public|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Access: Free/Charged=Free|Purpose: Research|Situation/Task=music analysis|Format: Interoperable?,730808959,851489122|1805382750|1310020466|296229639
-1043960987,4c41c0f770b8c4cf903095cd2c1e744f,Interface: API?=N/A|Access: license=CC-BY-NC-SA|Interface: Data Dump?=N/A|Target audience=researchers|Situation/Task=data visualization|Scope: Genre|Interface: SPARQL endpoint?=N/A|Type: Collection|Interface: Browsable?|Scope: Formats=jpg|Collection: Size=<1000|Feature: Melody|Format: Interoperable?|Feature: Descriptive Metadata|Interface: Human consumption?|Symbolic: Machine readable?|Access: Public|Scope: Geographical|Scope: Object type=Score|Feature: Structure|Access: Free/Charged=Free|Feature: Lyrics|Purpose: Research|Data size=UNKNOWN|Scope: Temporal|Resource type=Dataset|Interface: Is it queryable?|Scope: MO type=Score,1309256872|1858451751|995695067|-433745373|-1467288544|-486666926|370717975|-839475803|-706440109|-2136789893|1322338602|2013954769|979370395|876046666|-2016258036|1449698135,-1424870599
-105030687,e896e4ddd22820fd73cfa7b3c3535ec9|a8ecb3d05a6044b745bb09e2b42b8567|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|3a24528f259b6b298b1306f9f992ec8d,Scope: Formats=rdf|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata|Collection: Size=>1M,184000821|1730927059|-1295403675,2124788231|1004044331|-1360846299|549362520
-1050484115,6ad22ba876f3b83f3aa01b4f0638e28b|0ea8de36d0f7e8242bba5ab9775700bf|737c63da16f39417ae8928249b737022|a8ecb3d05a6044b745bb09e2b42b8567|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c,Access: Public|Resource type=Dataset|Type: Collection|Access: Free/Charged=Free|Feature: Lyrics|Affordance: Is playable?,-1027197312|1985845611|-872858111,-1034159443|-1852149251|-1571350454
-105050033,6ad22ba876f3b83f3aa01b4f0638e28b|0ea8de36d0f7e8242bba5ab9775700bf|4c41c0f770b8c4cf903095cd2c1e744f|737c63da16f39417ae8928249b737022|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c,Access: Public|Resource type=Dataset|Type: Collection|Access: Free/Charged=Free|Feature: Lyrics|Feature: Melody,-81763230|-1998755685|-872858111|1301818948,-601546109|-1852149251|-88725361
-1051317195,86e7ba96d4b3dd93632a6b997bcf65b4|a8ecb3d05a6044b745bb09e2b42b8567|598fbb132fa72874832edd8aeb0d5249|3a24528f259b6b298b1306f9f992ec8d|3c73f9367962a30b1b72f6e4c51a590a|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Scope: MO type=MusicalWork|Resource type=Dataset|Scope: Object type=Musical resource|Target audience=researchers|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata,875458915|346319403,153094665|-2020930603|57757823
-1054351935,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|e896e4ddd22820fd73cfa7b3c3535ec9|737c63da16f39417ae8928249b737022|2a046ff61a16fcf83953388f6e032dfa|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f,Access: Public|Resource type=Dataset|Feature: Structure|Access: Free/Charged=Free|Feature: Descriptive Metadata,1265638226|-1451671577|-1031065132,-711374247|-1038027263|1127706565|839353717|1456737847
-1057632199,d360b29c6917de919442f2832ec978b9|1f3296fe2cad9fde018b6ef1976e37d6,Access: Public|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Type: Collection|Collection: Size=UNKNOWN|Access: Free/Charged=Free|Purpose: Research|Scope: Genre|Format: Interoperable?|Feature: Descriptive Metadata,270072697|2781279|1307736601|1068282899|942104696,1220875396|264971030
-1059357039,d360b29c6917de919442f2832ec978b9|6733529667ac5ecf51aa9700c81c8247|1f3296fe2cad9fde018b6ef1976e37d6|3c73f9367962a30b1b72f6e4c51a590a|8d5e6a4707a96a4d7b8e53ef36d2d5f7|5ddd73e52a067c675be515f175fdec86,Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Type: Collection|Collection: Size=UNKNOWN|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata,-120033622|-381553644|-1275972902|338279559,2781279|559605235|-775623890|994740193|-441756729
-1062008828,0ea8de36d0f7e8242bba5ab9775700bf|0c5aa7bf960cdde22a6aa4e47d06fda4|e896e4ddd22820fd73cfa7b3c3535ec9|474fb41bded95489c317f6d4e079266c|1b91c1b40fe539c4120363f14b1e320f|e36f8d9a0dc4a410a5bc4ec9692f2615|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Access: Public|Access: license=Open Access|Resource type=Dataset|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Interface: Human consumption?,350508592|-1136830394|2123883450,923062743|-918187150|831696824|-961216437
-1063249819,4c41c0f770b8c4cf903095cd2c1e744f|d360b29c6917de919442f2832ec978b9|3debd9049af73762317d291411c168f2|58cab4e213570aec25e321084cbefd23|737c63da16f39417ae8928249b737022|6a0e7c3e5a8f9f5fb8eff3e41aaa6ea4|1f3296fe2cad9fde018b6ef1976e37d6|3c73f9367962a30b1b72f6e4c51a590a|5ddd73e52a067c675be515f175fdec86|86e7ba96d4b3dd93632a6b997bcf65b4|6733529667ac5ecf51aa9700c81c8247|598fbb132fa72874832edd8aeb0d5249|3a24528f259b6b298b1306f9f992ec8d|023adb47bb77a02185b3655bfde63230|8d5e6a4707a96a4d7b8e53ef36d2d5f7|6ad22ba876f3b83f3aa01b4f0638e28b|a8ecb3d05a6044b745bb09e2b42b8567|2c52e5179258305c74fcc637615eb123|f3947092c3744fe0c753a8f64fa2652c|1b91c1b40fe539c4120363f14b1e320f|afe497df299d00eec65cf41168fd3a19|7a6a2d1bd7c68f534bccf9e70270d27e|e36f8d9a0dc4a410a5bc4ec9692f2615|0ea8de36d0f7e8242bba5ab9775700bf|f4be6ac7490fdfae4c04ec219c9495ab|5639f392a0a247b572082c179492bc45|0c5aa7bf960cdde22a6aa4e47d06fda4|e896e4ddd22820fd73cfa7b3c3535ec9|e3bfd2d87ed81e6b821269469fb77583|2a046ff61a16fcf83953388f6e032dfa|c77aada9e1b23bc082f9d9c09ce4a134|9949e404c3a3f63e8919d3f3c39edb12,Resource type=Dataset|Type: Collection|Access: Free/Charged=Free,1338011825|479623979,-1829458940|1593938211|923707293|535524478|192743930|2079813341|-1582162903|20062285
-1065976562,4c41c0f770b8c4cf903095cd2c1e744f|d360b29c6917de919442f2832ec978b9|3debd9049af73762317d291411c168f2|58cab4e213570aec25e321084cbefd23|474fb41bded95489c317f6d4e079266c|1f3296fe2cad9fde018b6ef1976e37d6|3c73f9367962a30b1b72f6e4c51a590a|86e7ba96d4b3dd93632a6b997bcf65b4|6733529667ac5ecf51aa9700c81c8247|598fbb132fa72874832edd8aeb0d5249|023adb47bb77a02185b3655bfde63230|8d5e6a4707a96a4d7b8e53ef36d2d5f7|6ad22ba876f3b83f3aa01b4f0638e28b|a8ecb3d05a6044b745bb09e2b42b8567|2c52e5179258305c74fcc637615eb123|f3947092c3744fe0c753a8f64fa2652c|1b91c1b40fe539c4120363f14b1e320f|afe497df299d00eec65cf41168fd3a19|7a6a2d1bd7c68f534bccf9e70270d27e|e36f8d9a0dc4a410a5bc4ec9692f2615|0ea8de36d0f7e8242bba5ab9775700bf|f4be6ac7490fdfae4c04ec219c9495ab|5639f392a0a247b572082c179492bc45|0c5aa7bf960cdde22a6aa4e47d06fda4|e896e4ddd22820fd73cfa7b3c3535ec9|e3bfd2d87ed81e6b821269469fb77583|2a046ff61a16fcf83953388f6e032dfa|c77aada9e1b23bc082f9d9c09ce4a134|9949e404c3a3f63e8919d3f3c39edb12,Access: Public|Resource type=Dataset|Access: Free/Charged=Free|Purpose: Research,571802704|-299767441,-818680525|827729090|474784219|2077086598|-1261075382
-1073964108,4c41c0f770b8c4cf903095cd2c1e744f|3debd9049af73762317d291411c168f2|e896e4ddd22820fd73cfa7b3c3535ec9|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|3a24528f259b6b298b1306f9f992ec8d|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f|9949e404c3a3f63e8919d3f3c39edb12|e36f8d9a0dc4a410a5bc4ec9692f2615|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Resource type=Dataset|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Interface: Browsable?|Format: Interoperable?|Interface: Human consumption?,431034193|-1174756499|1235931617|1327297536,-57549625|804868721|1214530141|35110910|670624196
-1077535646,e896e4ddd22820fd73cfa7b3c3535ec9|2a046ff61a16fcf83953388f6e032dfa|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|9949e404c3a3f63e8919d3f3c39edb12|7a6a2d1bd7c68f534bccf9e70270d27e,Access: Public|Resource type=Dataset|Feature: Structure|Target audience=researchers|Interface: Data Dump?|Access: Free/Charged=Free|Purpose: Research|Feature: Rhythm|Format: Interoperable?,1065141728|-2128162821,1412863159|-939373837|-1603818188|374815443
-1077869571,d360b29c6917de919442f2832ec978b9|6733529667ac5ecf51aa9700c81c8247|7a6a2d1bd7c68f534bccf9e70270d27e|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Access: Public|Scope: Formats=rdf|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Type: Collection|Collection: Size=UNKNOWN|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?,-1294485434|-1313308478|-2140007889|942104696,1220875396|-624749899|235664839|286514428
-1078414380,0ea8de36d0f7e8242bba5ab9775700bf|e896e4ddd22820fd73cfa7b3c3535ec9|3a24528f259b6b298b1306f9f992ec8d|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Access: license=Open Access|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Interface: Human consumption?,-1153235946|1707693377|1322847264|569831805,2009479854|30660638|-153773237
-1090259235,6ad22ba876f3b83f3aa01b4f0638e28b|0ea8de36d0f7e8242bba5ab9775700bf|a8ecb3d05a6044b745bb09e2b42b8567|2c52e5179258305c74fcc637615eb123|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|1b91c1b40fe539c4120363f14b1e320f,Access: Public|Resource type=Dataset|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Affordance: Is playable?,1985845611|1219636490|2142569743|632630270,-905867343|-842963198|-1034159443|-1009046361
-1093989553,4c41c0f770b8c4cf903095cd2c1e744f|3debd9049af73762317d291411c168f2|e896e4ddd22820fd73cfa7b3c3535ec9|2c52e5179258305c74fcc637615eb123|3a24528f259b6b298b1306f9f992ec8d|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f|e36f8d9a0dc4a410a5bc4ec9692f2615|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Resource type=Dataset|Target audience=researchers|Interface: Is it queryable?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Interface: Browsable?|Format: Interoperable?,431034193,804868721|-52908703|1194504696|15085465
-1094560465,58cab4e213570aec25e321084cbefd23|2c52e5179258305c74fcc637615eb123|474fb41bded95489c317f6d4e079266c|f3947092c3744fe0c753a8f64fa2652c|1b91c1b40fe539c4120363f14b1e320f|7a6a2d1bd7c68f534bccf9e70270d27e|0ea8de36d0f7e8242bba5ab9775700bf|5639f392a0a247b572082c179492bc45|e896e4ddd22820fd73cfa7b3c3535ec9|e3bfd2d87ed81e6b821269469fb77583|2a046ff61a16fcf83953388f6e032dfa|3a24528f259b6b298b1306f9f992ec8d|9949e404c3a3f63e8919d3f3c39edb12,Resource type=Dataset|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Feature: Rhythm|Format: Interoperable?,-1358181174|-1665405686|-1341856502,799145187|14514553|1727544781|-43933290
-111200505,f4be6ac7490fdfae4c04ec219c9495ab|58cab4e213570aec25e321084cbefd23|86e7ba96d4b3dd93632a6b997bcf65b4|598fbb132fa72874832edd8aeb0d5249|474fb41bded95489c317f6d4e079266c|1f3296fe2cad9fde018b6ef1976e37d6|3c73f9367962a30b1b72f6e4c51a590a,Access: Public|Resource type=Dataset|Target audience=researchers|Interface: Data Dump?|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A,1286436093|-1310087014|-1449646674|-1623632955,1782505147|-1646500661|-1974851763
-1112336615,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|2807fb903c7d49224189a12283244cfb|e896e4ddd22820fd73cfa7b3c3535ec9|737c63da16f39417ae8928249b737022|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f|9949e404c3a3f63e8919d3f3c39edb12|7a6a2d1bd7c68f534bccf9e70270d27e,Resource type=Dataset|Feature: Structure|Type: Collection,1288925029|479623979,862640520|-1135623418|189203725|-474791075
-1114825551,f4be6ac7490fdfae4c04ec219c9495ab|58cab4e213570aec25e321084cbefd23|86e7ba96d4b3dd93632a6b997bcf65b4|598fbb132fa72874832edd8aeb0d5249|1f3296fe2cad9fde018b6ef1976e37d6|afe497df299d00eec65cf41168fd3a19|3c73f9367962a30b1b72f6e4c51a590a,Access: Public|Resource type=Dataset|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata|Interface: SPARQL endpoint?=N/A,1286436093|1981255236|1667709295|1841695576,561275937|1782505147|-1008795877|1462354000
-1119298746,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|e896e4ddd22820fd73cfa7b3c3535ec9|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f|9949e404c3a3f63e8919d3f3c39edb12|7a6a2d1bd7c68f534bccf9e70270d27e,Access: Public|Resource type=Dataset|Feature: Structure|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Purpose: Research,-1135623418|1281962898|632630270,1002976393|-481753206|855678389|182241594
-1123437793,d360b29c6917de919442f2832ec978b9|86e7ba96d4b3dd93632a6b997bcf65b4|598fbb132fa72874832edd8aeb0d5249|e36f8d9a0dc4a410a5bc4ec9692f2615|3c73f9367962a30b1b72f6e4c51a590a|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Access: Public|Access: license=Open Access|Resource type=Dataset|Scope: Object type=Musical resource|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Data size=UNKNOWN|Format: Interoperable?|Feature: Descriptive Metadata,-635139724|765522417|-1729100574|-2073886806|1100862784,-994291361|798078820|-367257437
-1130103741,4c41c0f770b8c4cf903095cd2c1e744f|86e7ba96d4b3dd93632a6b997bcf65b4|a8ecb3d05a6044b745bb09e2b42b8567|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230,Access: Public|Resource type=Dataset|Target audience=researchers|Type: Collection|Access: Free/Charged=Free|Feature: Lyrics|Purpose: Research|Format: Interoperable?|Feature: Descriptive Metadata,-1393724450|-1474515607|-1377399778|-609237402|1271157903,-127377780|947754089|-1903250248|-1182453491|42581986
-1131792761,f4be6ac7490fdfae4c04ec219c9495ab|1f3296fe2cad9fde018b6ef1976e37d6|5ddd73e52a067c675be515f175fdec86,Resource type=Dataset|Scope: Object type=Audio|Target audience=researchers|Interface: Data Dump?|Type: Collection|Access: Free/Charged=Free|Purpose: Research|Scope: MO type=Track|Format: Interoperable?|Feature: Descriptive Metadata,1222649153|-1850737908|153573273,487169513|994740193|1490301066
-1131811744,6ad22ba876f3b83f3aa01b4f0638e28b|2807fb903c7d49224189a12283244cfb|e896e4ddd22820fd73cfa7b3c3535ec9|737c63da16f39417ae8928249b737022,Data size=~Gb|Scope: Object type=Score|Resource type=Dataset|Feature: Structure|Type: Collection|Feature: Rhythm|Feature: Melody|Feature: Descriptive Metadata|Feature: Harmony|Scope: MO type=Score,1656453210|1269449900|1582239048,-1155098547|-744442020
-1135623418,6ad22ba876f3b83f3aa01b4f0638e28b|4c41c0f770b8c4cf903095cd2c1e744f|e896e4ddd22820fd73cfa7b3c3535ec9|737c63da16f39417ae8928249b737022|2a046ff61a16fcf83953388f6e032dfa|f3947092c3744fe0c753a8f64fa2652c|023adb47bb77a02185b3655bfde63230|1b91c1b40fe539c4120363f14b1e320f|9949e404c3a3f63e8919d3f3c39edb12|7a6a2d1bd7c68f534bccf9e70270d27e,Access: Public|Resource type=Dataset|Feature: Structure|Type: Collection|Access: Free/Charged=Free,1265638226|1593938211|-1112336615,1002976393|839353717|-498077878|165916922|-1119298746
-1136830394,0ea8de36d0f7e8242bba5ab9775700bf|f4be6ac7490fdfae4c04ec219c9495ab|d360b29c6917de919442f2832ec978b9|0c5aa7bf960cdde22a6aa4e47d06fda4|86e7ba96d4b3dd93632a6b997bcf65b4|e896e4ddd22820fd73cfa7b3c3535ec9|598fbb132fa72874832edd8aeb0d5249|474fb41bded95489c317f6d4e079266c|1b91c1b40fe539c4120363f14b1e320f|e36f8d9a0dc4a410a5bc4ec9692f2615|3c73f9367962a30b1b72f6e4c51a590a|8d5e6a4707a96a4d7b8e53ef36d2d5f7,Access: Public|Access: license=Open Access|Resource type=Dataset|Access: Free/Charged=Free|Purpose: Research|Format: Interoperable?,-818680525|43500195,-194716874|327374838|848241177|756875258|-1062008828|-961216437
-1138773875,6ad22ba876f3b83f3aa01b4f0638e28b|e896e4ddd22820fd73cfa7b3c3535ec9,Access: Public|Data size=~Gb|Scope: Object type=Score|Feature: Structure|Target audience=researchers|Access: Free/Charged=Free|Purpose: Research|Feature: Harmony|Resource type=Dataset|Type: Collection|Feature: Rhythm|Feature: Melody|Feature: Descriptive Metadata|Scope: MO type=Score,1575276917|1649491079|1262487769|-1155098547,-898257562|-1893849976
